artist_name,painting,title,year,medium
Hiranmoy Roychaudhuri,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/roychaudhurih02.jpg,Untitled (Portrait of Artist’s Wife),,Painted terracotta
Hiranmoy Roychaudhuri,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/roychaudhurih03.jpg,Untitled,,Lithograph on paper
Hiranmoy Roychaudhuri,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/roychaudhurih04.jpg,Untitled,,Lithograph on paper
Hiranmoy Roychaudhuri,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/roychaudhurih05.jpg,Untitled,,Lithograph on paper
Hiranmoy Roychaudhuri,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/roychaudhurih06.jpg,Untitled,,Lithograph on paper
Hiranmoy Roychaudhuri,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/roychaudhurih07.jpg,Untitled,,Lithograph on paper
Hemanta Misra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/i/misrah021.jpg,Transmutation into Green Gold,,Oil on canvas
Hemanta Misra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/i/misrah034.jpg,On Guard,1959.0,Oil on plywood
Hemanta Misra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/i/misrah037.jpg,"Hanging Clouds near Bara Bazar, Shillong",,Watercolour on handmade paper
Hemanta Misra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/i/misrah050.jpg,Resonance,1968.0,Oil on canvas
Hemanta Misra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/i/misrah085.jpg,"Sand Dunes, Shillong, Assam",1953.0,Watercolour on paper
Hemanta Misra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/i/misrah099.jpg,Calcutta,1964.0,Oil on canvas
Hugo Vilfred Pedersen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/e/pedersenhv0012.jpg,Rauchende Orientalin (Smoking Oriental),,Oil on canvas
Hugo Vilfred Pedersen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/e/pedersenhv009.jpg,Amer Fort,,Oil on canvas
Hugo Vilfred Pedersen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/e/pedersenhv007.jpg,Gate of the Arab Sarai in Delhi,,Oil on canvas
Hugo Vilfred Pedersen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/e/pedersenhv006.jpg,"Krishna Raja Wadiyar IV, Maharaja of Mysore",,Oil on canvas
Hugo Vilfred Pedersen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/e/pedersenhv005.jpg,Delhi,,Oil on canvas
Hugo Vilfred Pedersen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/e/pedersenhv003.jpg,"Entrance to the Jagat Shiromani Temple in Amer, Rajasthan",,Oil on canvas
H. A. Gade,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gadeha104.jpg,Horse and Rider,,Gouache and ink on mount board
H. A. Gade,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gadeha56.jpg,Untitled,1978.0,Oil on canvas
H. A. Gade,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gadeha75.jpg,Untitled,1973.0,Oil on canvas
Himmat Shah,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/i/himmats549.jpg,Untitled,1977.0,Colour etching on handmade paper
Himmat Shah,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/i/himmats634ny_1.jpg,Untitled (Head),1986.0,Painted terracotta and metal
Himmat Shah,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/i/himmats637ny.jpg,Untitled,1999.0,Terracotta
Himmat Shah,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/i/himmats639ny_1.jpg,Untitled,,Painted terracotta
Himmat Shah,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/i/himmats649_1.jpg,Untitled,,"Terracotta with gold leaf, gold paint and artist's photograph with wooden base"
Himmat Shah,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/h/i/himmats648ny.jpg,Untitled,1962.0,"Enamel, pastel, graphite and burn marks on paper pasted on paper"
Indra Dugar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/i/d/idugar005.jpg,Descent of Twilight,1985.0,Watercolour wash on paper
Indra Dugar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/i/d/idugar007.jpg,Untitled,1970.0,Oil on canvas
Indra Dugar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/i/d/idugar052.jpg,A Raja Griha Landscape,1953.0,Tempera on tussar silk pasted on paper
Indra Dugar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/i/d/idugar073.jpg,Poppies,1983.0,Watercolour on silk pasted on paper
Indra Dugar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/i/d/idugar079.jpg,Sand dunes,1987.0,Watercolour wash on paper
Indra Dugar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/i/d/idugar089.jpg,"Pilgrims on Manikarnika Ghat, Varanasi",1959.0,Tempera on moonga coloured paper
Indra Dugar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/i/d/idugar104.jpg,"Mountain Clouds, Rajgir",,Watercolour on rice paper
Jagadish Dey,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/deyjagadish24.jpg,Flight,2004.0,Acrylic on canvas
Jagadish Dey,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/deyjagadish002.jpg,Dream Flight,1994.0,Acrylic on canvas
Jagadish Dey,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/deyjagadish16.jpg,Composition 90,1990.0,Oil on canvas
Jagadish Dey,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/deyjagadish006.jpg,Flying Fantasy-IV,1998.0,Oil on canvas
Jagadish Dey,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/deyjagadish010.jpg,Blooming Fantasy,1982.0,Oil on canvas
Jagadish Dey,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/e/deyjagadish023.jpg,Loneliness,2007.0,Oil and acrylic on canvas
Jaya Ganguly,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gangulyj002.jpg,Four Figures,1982.0,Chinese ink and watercolour on paper pasted on Masonite board
Jaya Ganguly,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gangulyj026.jpg,Untitled,,Waterproof ink and ink on paper
Jaya Ganguly,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gangulyj065.jpg,Untitled,1991.0,"Oil, acrylic and adhesive on canvas"
Jaya Ganguly,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gangulyj177.jpg,Untitled,2006.0,"Acrylic, charcoal and pastel on handmade paper"
Jaya Ganguly,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gangulyj183.jpg,Untitled,2006.0,Ink on handmade paper
Jaya Ganguly,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/a/gangulyj202.jpg,Untitled,2006.0,Acrylic and pastel on canvas
Jogen Chowdhury,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/chowdhuryj103_1_.jpg,Untitled,1961.0,Charcoal on paper
Jogen Chowdhury,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/chowdhuryj113ny.jpg,Untitled (Woman with Yellow Hair),1993.0,Ink and pastel on paper mounted on card
Jogen Chowdhury,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/chowdhuryj117_1.jpg,Still Life with Fruits - II,2001.0,Oil pastel and ink on paper
Jogen Chowdhury,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/chowdhuryj122_1.jpg,Reclining Woman,2007.0,Dry pastel and charcoal on paper
Jogen Chowdhury,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/chowdhuryj123_1.jpg,Animal,2009.0,Acrylic on canvas
Jogen Chowdhury,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/chowdhuryj125_1.jpg,Untitled,1997.0,Charcoal and pastel on paper
Jogesh Chandra Seal,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/sealjc05.jpg,Untitled,,Oil on canvas
Jogesh Chandra Seal,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/sealjc04.jpg,Untitled,1921.0,Oil on canvas
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj199.jpg,Untitled,1995.0,Screen print collage on mount board
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj290.jpg,Lamps,1958.0,Linocut on paper
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj357.jpg,Persistent Images,1999.0,Photographic print and acrylic on board
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj620.jpg,The Beginning of the Journey,1980.0,Serigraph on paper
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj634.jpg,Isolated,1957.0,Oil on Masonite board
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj008.jpg,Untitled,1964.0,Acrylic on Masonite board
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj015.jpg,Islands (Isole),1963.0,"Oil, enamel and sand on Masonite board"
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj029.jpg,Untitled,1967.0,Acrylic and gouache on paper pasted on canvas
Jyoti Bhatt,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhattj110.jpg,Untitled,1957.0,Tempera on handmade paper
J. Sultan Ali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/a/l/alijs180_1.jpg,Rohini-Karti (Shakti),1979.0,Ink on paper
J. Sultan Ali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/a/l/alijs188.jpg,Neela Nagini,1988.0,Oil on canvas
J. Sultan Ali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/a/l/alijs199_1.jpg,Adharma (Unrighteousness),1982.0,Gouache and waterproof ink on paper
J. Sultan Ali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/a/l/alijs202.jpg,Bhumil,1969.0,Ink on paper pasted on board
J. Sultan Ali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/a/l/alijs260.jpg,Muria Maiden,1967.0,Oil on canvas
J. Sultan Ali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/a/l/alijs269_1_1.jpg,Om-Shiva,1988.0,Oil on canvas
J. Sultan Ali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/a/l/alijs236.jpg,Hasamah Kanya,1985.0,Oil on canvas
J. Sultan Ali,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/a/l/alijs256.jpg,Adivasi-Jagat,1976.0,Oil on canvas
Jamini Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royj200ny.jpg,Untitled (Dancer),,Gouache on woven bamboo laid on cardboard  National Art Treasure (non-exportable work)
Jamini Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royj240.jpg,Untitled,,Tempera on cloth National Art Treasure (non-exportable work)
Jamini Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royj261_1.jpg,House at Jamshedpur,,"Gouache on cardboard 
National Art Treasure (non-exportable work)"
Jamini Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royj263_1.jpg,Untitled (Flight into Egypt),,Tempera on canvasNational Art Treasure (non-exportable work)
Jamini Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royj264ny.jpg,Untitled (Musicians and Dancers),,Tempera on cardboardNational Art Treasure (non-exportable work)
Jamini Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royj282_1.jpg,Untitled,,Tempera on canvas board National Art Treasure (non-exportable work)
Jamini Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royj0301.jpg,Untitled (Mother and Child),,Gouache on paper pasted on mount board National Art Treasure (non-exportable work)
Jamini Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royj172.jpg,Untitled,,Tempera on box board
Jitish Kallat,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/kallatjitesh05.jpg,Detergent / Triptych,2003.0,"Acrylic, enamel, marble dust and marker on canvas"
Jitish Kallat,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/kallatjitish07ny.jpg,Humiliation Tax-II,,Acrylic on canvas
Jitish Kallat,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/kallatjitish08.jpg,Yawn Garden IV,2000.0,Acrylic on canvas
Jitish Kallat,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/kallatjitish09.jpg,Humiliation Tax,2005.0,Acrylic on canvas
Jagmohan Chopra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/choprajagmohan031.jpg,Untitled,1960.0,Watercolour and charcoal on paper
Jagmohan Chopra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/choprajagmohan041.jpg,Street Corner by Night,,Watercolour and oil pastel on handmade paper
Jagmohan Chopra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/choprajagmohan0104.jpg,Composition,,Colour intaglio on paper
Jagmohan Chopra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/choprajagmohan0118.jpg,Composition / 24,1960.0,Colour intaglio on handmade paper
Jagmohan Chopra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/choprajagmohan03.jpg,Composition BP,,Woodcut on paper
Jagmohan Chopra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/choprajagmohan05.jpg,Composition 6A,1970.0,Viscosity on paper
Jagmohan Chopra,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/c/h/choprajagmohan09.jpg,Forms Within and Without,1992.0,Viscosity on paper
J. Swaminathan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/w/swamij32.jpg,Untitled,1984.0,Natural pigments on handmade paper
J. Swaminathan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/w/swamij034ny.jpg,Untitled,,Oil on canvas
J. Swaminathan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/w/swamij18.jpg,Still Life with Black Ground,,Etching and aquatint on paper
J. Swaminathan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/w/swamij24.jpg,Untitled,,Oil on canvas
J. Swaminathan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/w/swamij035ny.jpg,Untitled,,Oil on canvas
J. Swaminathan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/w/swamij040.jpg,Miniature Painting,,Oil on canvas
Jeram Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patelj044.jpg,Untitled,1986.0,Acrylic on canvas
Jeram Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patelj065.jpg,Untitled,,Ink on paper
Jeram Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patelj068.jpg,Untitled,,Ink on paper pasted on Masonite board
Jeram Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patelj092.jpg,Untitled,,Enamel and metal on blowtorched wood
Jeram Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patelj103.jpg,Untitled,2005.0,Ink on paper
Jeram Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patelj152.jpg,Untitled,2007.0,Blow torched wood with enamel
Jeram Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patelj154.jpg,Untitled,,Enamel on blow torched wood
Jeram Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/patelj156.jpg,Untitled,1960.0,"Oil, enamel and adhesive on canvas"
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj0318.jpg,LUQMAN Series – III,1987.0,Watercolour and ink on paper
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj0004.jpg,..jection of a Dialogue,1986.0,Acrylic on canvas
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj0017.jpg,Untitled,1995.0,Oil and charcoal on canvas
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj0021.jpg,Harkali ka Pankha,2003.0,"Oil, charcoal and pastel on canvas"
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj0029.jpg,Untitled,1995.0,Acrylic on canvas
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj0202.jpg,Untitled,1984.0,Watercolour and ink on handmade paper
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj0230.jpg,Untitled,1984.0,Watercolour and ink on paper
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj0317.jpg,Untitled (Mystery Series 24),1980.0,Watercolour and ink on paper
Jai Zharotia,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/z/h/zharotiaj1011.jpg,Extension of Desire,2005.0,Acrylic on canvas
Jehangir Sabavala,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sabavalajehangir19.jpg,Untitled,1991.0,Graphite on newsprint paper
K. S. Radhakrishnan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/a/radhakrishananks01.jpg,Untitled,,Bronze and copper
K. S. Radhakrishnan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/a/radhakrishananks02.jpg,Untitled,,Patinated bronze
K. S. Radhakrishnan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/a/radhakrishananks06.jpg,Untitled,1990.0,Bronze
K. S. Radhakrishnan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/a/radhakrishananks07.jpg,Untitled,,Patinated bronze
K. G. Subramanyan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/subramanyankg107_1.jpg,Untitled,2002.0,Acrylic on canvas
K. G. Subramanyan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/subramanyamkg92_1.jpg,Untitled,1988.0,Acrylic and graphite on terracotta
K. G. Subramanyan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/subramanyankg0112.jpg,Untitled,,Acrylic and enamel on metal plate
K. G. Subramanyan,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/u/subramanyankg100.jpg,Untitled (Woman),1980.0,Gouache and graphite on paper
